"ac_id","ac_text","ac_type","annotator","timestamp"
"20","Pero en el Cañaveral no debe haberlas o no en gran número, si nó no se quejaría por ello.","claim","andres.segura","2023-03-23 21:23:42"
"21","Creo que no puede ahora aferrarse al distrito Vicalvaro es como si no hubiera dotaciones en Nueva España, por ejemplo, y le dijeran a un vecino de estas: Pero en el distrito de Chamartín hay muchas.","claim","andres.segura","2023-03-23 21:23:42"
"22","O se queja por Vicalvaro en su conjunto, que no es su fin por lo que veo, o por el barrio en concreto, Cañaveral.","claim","andres.segura","2023-03-23 21:23:42"
"23","A lo mejor, lo que se pretende es que no metan 5 bloques de gitanos como hicieron en Gavia.","claim","andres.segura","2023-03-23 21:23:42"
"24","Ahora cientos de vecinos de esa zona que pagaron barbaridades por su casa y las siguen pagando viven con ruido, inseguridad y suciedad en sus barrios.","premise","andres.segura","2023-03-23 21:23:42"
"25","En algunos es prácticamente imposible en estos momentos y en otros es más fácil.","claim","andres.segura","2023-03-23 21:23:42"
"26","Pero leyendo su propuesta, la conclusión que saco es que a usted lo que le interesa no es eso, sino que no construyan viviendas sociales en El Cañaveral, y lo de construir en otros barrios, más parece algo así como a mí que no me construyan cerca de donde vivo.","claim","andres.segura","2023-03-23 21:23:42"
"27","El cañaveral es un barrio nuevo que esta en pleno desarrollo y carece de servicios y dotaciones.","claim","andres.segura","2023-03-23 21:23:42"
"28","No hay transporte ni comunicación, ni colegios. Ve usted ve usted lógico y razonable construir 1200 viviendas aquí en lugar de otros distritos ya consolidados?.","premise","andres.segura","2023-03-23 21:23:42"
"29","Ya está bien, repartan las familias entre más barrios, no solo en estos, por que no les llevan a la zona de Aravaca, o algún solar que tengan en el barrio de Salamanca, siempre son los mismos barrios lo que soportan estas viviendas, y si no la señora Carmena que los lleve a su chalet, y les haga un hueco.","claim","andres.segura","2023-03-23 21:23:42"
"30","Antes de dar viviendas lo que hay que hacer es educar y crear puestos de trabajo y luego hablamos de igualdad","claim","andres.segura","2023-03-23 21:23:42"
"31","Madrid parece un gran ghetto gracias a las políticas que venden una falsa idea de preocupación por los demás cuando en realidad sólo les preocupan los votos de los que viven de las ayudas.","claim","andres.segura","2023-03-23 21:23:42"
"32","Si los que trabajamos de sol a sol luchamos para salir del ghetto, y resulta que nos preparan uno nuevos ghettos en barrios nuevos entonces apaga y vámonos, ¿Quién puede querer quedarse en un lugar así?.","premise","andres.segura","2023-03-23 21:23:42"
"33","Los jóvenes que se han preparado se irán a otros países dispuestos a desarrollarse y aquí quedará una enorme ONG de gente que vive del cuento.","premise","andres.segura","2023-03-23 21:23:42"
"34","No estoy de acuerdo con la especulación, pero menos con la devaluación.","premise","andres.segura","2023-03-23 21:23:42"
"35","Quien quiera piso que trabaje y se lo pague.","claim","andres.segura","2023-03-23 21:23:42"
"36","Yo no soy de matemáticas, pero pienso que las ayudas en vivienda y otros tienen que ser para los que trabajan y aportan o han aportado algo para la sociedad.","claim","andres.segura","2023-03-23 21:23:42"
"37","Jóvenes que trabajan mileuristas y pensionistas","premise","andres.segura","2023-03-23 21:23:42"
"38","La gente que vive en chabolas y va teniendo hijos, los cuales se casan y tienen más hijos aumentando las chabolas y que a su vez solicitan más viviendas de protección pagando alquileres de 20 o 40 euros al mes son unos caras.","claim","andres.segura","2023-03-23 21:23:42"
"39","Tus padres te traen al mundo y que menos que sean ellos los que te mantengan hasta que te puedas buscar la vida","claim","andres.segura","2023-03-23 21:23:42"
"40","como todos los demás hacemos.","premise","andres.segura","2023-03-23 21:23:42"
