"ac_id","ac_text","ac_type","annotator","timestamp"
"69","pero considero que debería regularse minimamente para evitar/prevenir accidentes.","premise","andres.segura","2023-01-04 21:14:08"
"70","El uso de la bicicleta ya está regulado y algunas de las cosas que dices, como el uso de luces de señalización por las noches ya es obligatorio.","claim","andres.segura","2023-01-04 21:14:08"
"71","También se multa a los ciclistas que no cumplen las normas de la misma manera que a los coches, ni más ni menos.","premise","andres.segura","2023-01-04 21:14:08"
"72","El problema de esta propuesta es que algunos les gustaría que a las bicicletas se las multase más por lo visto.","claim","andres.segura","2023-01-04 21:14:08"
"73","En todo caso, el fondo del problema es prestar atención a una propuesta que pide algo que ya se hace.","premise","andres.segura","2023-01-04 21:14:08"
"74","Y deberías dar ejemplo mirándote la normativa: está prohibido que las bicicletas circulen por la acera, deben ir por el medio de la carretera.","claim","andres.segura","2023-01-04 21:14:08"
"75","Deberían de informar a los conductores o mejor, hacerles conducir en bicicleta durante una semana en Madrid para que vieran lo que se siente.","claim","andres.segura","2023-01-04 21:14:08"
"76","Creo que todos los ciclistas de Madrid hemos sufrido esto de los bocinazos.","claim","andres.segura","2023-01-04 21:14:08"
"77","Entre otras cosas porque cualquier uso de la bocina para algo que no sea evitar un accidente está prohibido pitar a un coche mal aparcado que no te deja salir o al que tienes delante para avisarle que ya tiene el semáforo en verde, es tan ilegal como circular en bicicleta por la acera.","claim","andres.segura","2023-01-04 21:14:08"
"78","Lo que sí sé, y cualquiera puede ver en las aceras de las calle de Madrid, es quién persigue a l@s que vamos andando por ellas, y son los ciclistas que sin ningún respeto nos molestan creyendo que tienen patente de corso para circular por una vía peatonal.","claim","andres.segura","2023-01-04 21:14:08"
"79","Una bicicleta no es un coche, pero es parte del tráfico y los semáforos están diseñados para regular el tráfico.","claim","andres.segura","2023-01-04 21:14:08"
"80","La bicicleta tiene características claramente diferenciadas en términos de velocidad de arranque, maniobrabilidad y aceleración.","claim","andres.segura","2023-01-04 21:14:08"
"81","El semáforo ámbar solo para bicicletas que regula su tráfico de forma diferenciada es una solución técnica contemplada en muchos estudios y propuestas de regulación de tráfico adaptado a vehículos con características distintas.","premise","andres.segura","2023-01-04 21:14:08"
"82","Deberíamos restringir el uso del coche en todo el centro de Madrid, así no habría a quien multar.","claim","andres.segura","2023-01-04 21:14:08"
"83","Estoy a favor de que se potencie el uso de la bicicleta en Madrid, y respeto a los ciclistas, pero si debería controlarse que respeten las normas de circulación y no circulen por la acera.","claim","andres.segura","2023-01-04 21:14:08"
"84","Igualmente, debería sancionarse a los coches que no respetan a los ciclistas, y que convierten el carril de 30 en un peligro para la integridad de los mismos.","premise","andres.segura","2023-01-04 21:14:08"
"85","Los ciclistas deben tener en cuenta que no son peatones, por lo que no deben utilizar las calzadas de peatones.","claim","andres.segura","2023-01-04 21:14:08"
"86","A los ciclistas ya se les multa cuando incumplen las normas de tráfico por lo que esta propuesta carece de sentido.","claim","andres.segura","2023-01-04 21:14:08"
"87","Otra cosa es que no les multen cuando no les ven, pero en eso son similares a cualquier peatón que cruza por medio de la calle sin paso de cebra o a cualquier vehículo que hace pirulas o no respeta el límite de 50 en ciudad o de 30 en los carriles marcados a dicha velocidad.","premise","andres.segura","2023-01-04 21:14:08"
"88","Por tanto creo que deberías reformular tu propuesta pidiendo más policía lo cual realmente no creo que haga falta.","premise","andres.segura","2023-01-04 21:14:08"
"89","Son bastantes los usuarios de bicicletas y más aún aquellos que por turismo vienen a nuestra Ciudad de Madrid, los que incumplen las normas de tráfico a las que deben cumplir por utilizar este medio de transporte.","claim","andres.segura","2023-01-04 21:14:08"
"90","Por ello mi propuesta sería la elaboración de una normativa municipal donde se exiguiese por ejemplo: Unos cascos para protección de la cabeza, unos reflectantes para la noche y así ser mejor vistos repatir folletos informando de la importación para el propio usuario del cumplimento de las normas de circulación.","claim","andres.segura","2023-01-04 21:14:08"
"91","Estoy de acuerdo, aunque también habría que respetar el paso de los peatones y ciclistas en aquellos pasos de cebra regulados por semáforos con luz amarilla intermitente,","claim","andres.segura","2023-01-04 21:14:08"
"92","ya que hay muchos conductores que parecen no recordar que esto implica que se debe circular con precaución, y que al estar este semáforo parpadeando, el de los peatones y ciclistas se encuentra en verde y deberían dejar transitar a los usuarios con normalidad.","premise","andres.segura","2023-01-04 21:14:08"
"93","Que conste que yo no circulo ni en coche ni en bicicleta y entiendo que los ciclistas anden por la acera por 2 razones: 1 la señal de 30 por hora en el supuesto carril de bicicletas no lo cumple ningún vehículo y 2 Calle de sentido único para vehículos de motor por eso solicito un Diseño urbanístico exclusivo para vehículos sin motor y otro para vehículos con motor limitado.","claim","andres.segura","2023-01-04 21:14:08"
"94","Teniendo en cuenta que llevais un medio de transporte y que podeis ir incluso por carreteras fuera de la ciudad no veo el motivo por el que no tengais que sacaron una licencia, saber las normas de circulación y que paseis un examen para ver si estais en condiciones optimas de conducir dicho medio de transporte.","claim","andres.segura","2023-01-04 21:14:08"
"95","Ir en bicicleta está muy bien y se debería promocionar pero hay que obligarles a comportarse como cualquier vehículo,","claim","andres.segura","2023-01-04 21:14:08"
"96","es decir, que no se salten semáforos, que cirulen por la derecha sin ir haciendo el indio entre los coches, que lleven su chaleco reflectante día y noche y casco y por supuesto, al igual que las motocicletas, una luz.","premise","andres.segura","2023-01-04 21:14:08"
"97","Estoy de acuerdo contigo en que los ciclistas deben cumplir las normas,","claim","andres.segura","2023-01-04 21:14:08"
"98","pero tienes que saber y lo decían saber todos los conductores de coches que el ciclista está obligado por la normativa del Ayuntamiento a ir por el centro del carril en ciudad.","premise","andres.segura","2023-01-04 21:14:08"
"99","Esto se hace por seguridad, tanto para evitar los accidentes por apertura de puertas de vehículos aparcados, como para evitar los adelantamientos que no guardan la distancia de 15 metros.","premise","andres.segura","2023-01-04 21:14:08"
"100","Si el ciclista va por la derecha muchos vehículos tratarán de adelantarlos sin tener en cuenta esta distancia.","claim","andres.segura","2023-01-04 21:14:08"
"101","Otra cosa distinta sin las vías interurbanas, donde el ciclista está obligado a circular por el arcén si lo hay.","premise","andres.segura","2023-01-04 21:14:08"
"102","Lo malo es que hay conducotores que se ponen muy nerviosos y creo que si vamos a ver el peligro no cual será peor si que abran una puerta o ir por el carril central.","claim","andres.segura","2023-01-04 21:14:08"
"103","Sigo diciendo que debería ser obligatorio llevar casco y un chaleco reflectante.","claim","andres.segura","2023-01-04 21:14:08"
"104","Y por supuesto conocer algunas normas de circulación mínimas por su seguridad y por la de los conductores que, como yo, respetamos y tenemos paciencia cuando los tenemos delante de nuestro vehículo.","premise","andres.segura","2023-01-04 21:14:08"
"105","Si hubiera carriles bicicleta por toda la ciudad, es posible que no hubiera ciclistas haciendo el indio como dices tu, entre los coches.","claim","andres.segura","2023-01-04 21:14:08"
"106","Por otra parte que un ciclista no lleve casco es algo que no afecta a la circulación, en ningúna ciudad del mundo que yo sepa es obligatorio,","premise","andres.segura","2023-01-04 21:14:08"
"107","más bien es una decisión personal cada cual sabe lo que vale su cabeza, el chaleco reflectante si hubiera carriles bicicleta tampoco sería necesario, en Amsterdan no les veo con chaleco reflectante.","premise","andres.segura","2023-01-04 21:14:08"
"108","En fin acondicionemos la ciudad para la bicicleta y después abordáremos los trastornos que ocasionan.","premise","andres.segura","2023-01-04 21:14:08"
"109","No veo por qué los conductores de vehículos han de pasar examen y los ciclistas no.","claim","andres.segura","2023-01-04 21:14:08"
"110","La mayoría no indica el giro que van a hacer con el peligro que conlleva y muchos hacen caso omiso a los semáforos y señales de tráfico tales como Ceda el paso y Stop.","premise","andres.segura","2023-01-04 21:14:08"
"111","La policía ya tiene poderes para sancionar los incumplimientos de las normas de circulación.","claim","andres.segura","2023-01-04 21:14:08"
"112","Y no creo que sea necesario aumentar la vigilancia sobre este tema.","premise","andres.segura","2023-01-04 21:14:08"
"113","Los ciclistas que usan la calzada deberían tener una licencia o carnet similar al de conducir.","claim","andres.segura","2023-01-04 21:14:08"
"114","Puesto que deben conocer y respetar las normas de circulación cosa que una gran minoría hace.","premise","andres.segura","2023-01-04 21:14:08"
"115","Es por ello, que si van por la carretera como otro vehículo más aunque sin motor, debería llevar su placa, su documentación, su seguro etc.","claim","andres.segura","2023-01-04 21:14:08"
"116","En ningún país con tradición del uso de la bicicleta como medio de transporte, se ha tomado una medida similar de otorgar licencias a los ciclistas.","claim","andres.segura","2023-01-04 21:14:08"
"117","Estoy de acuerdo, pero no son sólo los ciclistas quienes incumplen las normas.","claim","andres.segura","2023-01-04 21:14:08"
"118","Creo que tanto peatones, ciclistas, conductores de coches y motos debemos cumplir las normas.","claim","andres.segura","2023-01-04 21:14:08"
"119","Pienso sin embargo que las multas serían más efectivas por numerosas que por ejemplares.","premise","andres.segura","2023-01-04 21:14:08"
"120","Quiero decir que si hubiera más vigilancia haciendo cumplir las normas, aunque las sanciones fueran pequeñas la gente se acostumbraria,","premise","andres.segura","2023-01-04 21:14:08"
"121","pero si no se multa a casi nadie, la gente sigue arriesgando aun sabiendo que incumplen las normas y que podrían tener una sanción elevada.","premise","andres.segura","2023-01-04 21:14:08"
"122","Basta ya de la caza de brujas contra los ciclistas! En vez de que cada vez más las usemos solo queréis poner todos los impedimentos posibles a los que ya hay, bien de mantener la boina de contaminación.","claim","andres.segura","2023-01-04 21:14:08"
"123","Los peatones van por el carril bicicleta como si nada pues yo también por las aceras, mientras todos vayamos con cuidado no hay problema.","claim","andres.segura","2023-01-04 21:14:08"
"124","Quienes critican tanto las bicicletas son los que luego más usan el coche y van pitando aquí y allá.","claim","andres.segura","2023-01-04 21:14:08"
"125","Yo siempre que veo algún coche en mi sentido me subo a la acera y nunca he tenido el más mínimo problema con nadie.","claim","andres.segura","2023-01-04 21:14:08"
"126","Es necesario un Madrid más ciclista y menos vagos en coche.","claim","andres.segura","2023-01-04 21:14:08"
"127","Eso no es cierto y en las aceras no se puede circular Te puedes llevar a alguien por delante y encima váis a toda pastilla.","claim","andres.segura","2023-01-04 21:14:08"
"128","Yo no pongo en duda que tu usas la bicicleta porque tienes tus razones y me parece estupendo que no contamines pero mira, tampoco fastidies.","claim","andres.segura","2023-01-04 21:14:08"
"129","Pero vamos a ver! para ir por la carretera habrá que saber las normas de tráfico y un ciclista no tiene por que tener el carnet de conducir ni saber de señalización etc.","claim","andres.segura","2023-01-04 21:14:08"
"130","Pues deberías conocer algunas normas de tráfico.","claim","andres.segura","2023-01-04 21:14:08"
"131","Me parece un suicidio tirarte a la selva sin conocer sus leyes. Y no es una caza de brujas en absoluto.","claim","andres.segura","2023-01-04 21:14:08"
"132","Solo queremos que se hagan las cosas en condiciones para todos.","claim","andres.segura","2023-01-04 21:14:08"
"133","Multas a los ciclistas que vayan por la acera, a los peatones que invaden el carril bicicleta, a los ciclistas que van por la carretera que se saltan semáforos, a los conductores que pitan a ciclistas que circulan correctamente y los adelantan sin respetar la distancia de seguridad.","claim","andres.segura","2023-01-04 21:14:08"
"134","Es un hecho evidente que las bicicletas y los coches son vehículos diferentes y que deben tener regulaciones diferentes.","claim","andres.segura","2023-01-04 21:14:08"
"135","Eso no quita que todos debamos respetar a los demás usuarios de la vía.","premise","andres.segura","2023-01-04 21:14:08"
"136","Los ciclistas y más aún los coches deben respetar las normas de circulación, pero estas deben ser diferentes.","claim","andres.segura","2023-01-04 21:14:08"
"137","Creo que como dice Srjuan, debería haber regulaciones diferentes pero mientras no las haya la normas de tráfico son para todos igual y habría que respetarlas.","claim","andres.segura","2023-01-04 21:14:08"
"138","En este caso la culpa es de los políticos por poner una mala regulación que ataca el sentido común de la gran mayoría que se la salta.","claim","andres.segura","2023-01-04 21:14:08"
"139","Deberían crear normas que se puedan cumplir.","claim","andres.segura","2023-01-04 21:14:08"
"140","No sé en que momento he justificado las barbaridades que pueda hacer algún ciclista descerebrado,","claim","andres.segura","2023-01-04 21:14:08"
"141","de hecho con el calificativo ya me estoy mostrando en contra de ese tipo de actuaciones,","premise","andres.segura","2023-01-04 21:14:08"
"142","pero insisto circular con la bicicleta por Madrid es un verdadero peligro y no por culpa de los ciclistas sino por los automovilistas.","premise","andres.segura","2023-01-04 21:14:08"
"143","Sólo por su información, ni las luces de día ni el chaleco ni el casco son obligatorios.","claim","andres.segura","2023-01-04 21:14:08"
"144","Las maniobras peligrosas de los ciclistas en la calzada lo más probable es que sólo sean peligrosas sólo para ellos.","claim","andres.segura","2023-01-04 21:14:08"
"145","Es que me parece absurdo discutir porque los coches también lo hacen mal.","claim","andres.segura","2023-01-04 21:14:08"
"146","Creo que las bicicletas no deben utilizar aceras y deben de ser matriculadas y disponer de seguro","claim","andres.segura","2023-01-04 21:14:08"
"147","Por supuesto que si, pero para empezar a multar a ciclistas primero habrá que crear infraestructuras para que no incumplan las normas de circulación,","claim","andres.segura","2023-01-04 21:14:08"
"148","entre tanto multaría severamente la doble fila que tampoco esta permitido,","premise","andres.segura","2023-01-04 21:14:08"
"149","también multaría severamente a automovilistas que no respetan la distancia de seguridad, a automovilistas que tocan el claxon injustificadamente prohibiría que los coches tuvieran claxon entre otras medidas.","premise","andres.segura","2023-01-04 21:14:08"
"150","Estoy de acuerdo con los carriles y he apoyad la propuesta de esta página porque creo que son indispensables, cada uno se puede mover como quiera,","claim","andres.segura","2023-01-04 21:14:08"
"151","pero mientras si se circula como un vehículo más, cosa que yo respeto y voy despacio detrás sin po erme nerviosa, que se circule con las mismas normas que existen para la conducción del resto de vehículos.","premise","andres.segura","2023-01-04 21:14:08"
"152","Se trata simplemente del hecho bastante evidente de que hay muchos, muchísimos ciclistas que no respetan las normas de circulación.","claim","andres.segura","2023-01-04 21:14:08"
"153","Andar en bicicleta en Madrid, en las condiciones actuales, provoca accidentes de por sí.","claim","andres.segura","2023-01-04 21:14:08"
"154","La propuesta es ridícula si antes no se propone mejorar las condiciones para moverse en bicicleta lo cual me parece básico y beneficioso para todos en Madrid.","claim","andres.segura","2023-01-04 21:14:08"
"155","La bicicleta es un vehículo más y como tal debe respetar las normas, entre ellas la de no circular por las aceras sin ningún respeto, en muchos caos a los peatones que, de seguir así, tendremos que aprender volar para no ser agredidos por algún vehículo.","claim","andres.segura","2023-01-04 21:14:08"
"156","Creo que primero habría que dotar de suficientes carriles bicicletas, y luego ya vemos lo de las multas a ciclistas, no?","claim","andres.segura","2023-01-04 21:14:08"
"157","Porque muchos ciclistas se saltan las normas de circulación porque no tienen su carril por el que circular.","premise","andres.segura","2023-01-04 21:14:08"
"158","Los ciclistas deben cumplir las normas que se establecen en la ordenanza de movilidad, artículo 39 y en la de protección de medio ambiente, artículo 216 Son un vehículo, sin excepciones;","claim","andres.segura","2023-01-04 21:14:08"
"159","Como ciclista-peatón-conductora, creo que se debería multar a todo aquel que se salte las normas de tráfico.","claim","andres.segura","2023-01-04 21:14:08"
"160","Hacer distinciones por medio de transporte es un poco resentido, injusto, poco practico y discriminatorio por tanto inconstitucional sugiero que formulen la propuesta de otro modo.","premise","andres.segura","2023-01-04 21:14:08"
"161","No se trata de meterse con los ciclistas se trata de que cumplan las mismas normas que el resto no circular por calles de sentido único, no circular por las aceras, respetar semáforos y pasos de cebras, si hay carril bicicleta circular por él, etc.","claim","andres.segura","2023-01-04 21:14:08"
"162","Por lo que habría que relajar la normativa de circulación como en París.","claim","andres.segura","2023-01-04 21:14:08"
"163","Los ciclistas afrontan muchísimas dificultades incluso para tramos cortos.","premise","andres.segura","2023-01-04 21:14:08"
"164","La circulación de ciclistas y desplazamiento de peatones están también sujetos a las normas de circulación.","claim","andres.segura","2023-01-04 21:14:08"
"165","Los ciclistas y los peatones ya tienen que cumplir las normas de circulación y están sujetos a las penas igual que los coches, motocicletas etc.","claim","andres.segura","2023-01-04 21:14:08"
"166","Es Posible que haya algo más de permisividad,","claim","andres.segura","2023-01-04 21:14:08"
"167","pero es difícil también que haya un policía detrás de cada uno.","premise","andres.segura","2023-01-04 21:14:08"
"168","Deberíamos eliminar al coche rey, que es el que hace la ciudad un lugar asqueroso para vivir y respirar.","claim","andres.segura","2023-01-04 21:14:08"
"169","En la acera van personas muy vulnerables como niños menores de 5 años y ancianos.","claim","andres.segura","2023-01-04 21:14:08"
"170","He sido ciclista y he hecho uso de las vías en Madrid, no niego que sea peligroso, pero no se justifica en absoluto para ir por las aceras dado el riesgo que implica.","claim","andres.segura","2023-01-04 21:14:08"
"171","Los ciclistas tienen que cumplir las normas de tráfico y pueden ser multados si no las acatan.","claim","andres.segura","2023-01-04 21:14:08"
"172","Y malos conductores hay siempre, independientemente del medio de transporte que usen,","claim","andres.segura","2023-01-04 21:14:08"
"173","por lo que no le encuentro mucho sentido a su propuesta.","premise","andres.segura","2023-01-04 21:14:08"
