"ac_id","ac_text","ac_type","annotator","timestamp"
"16","Por supuesto que no sólo los universitarios ensucian, es que de hecho no todos los universitarios ensucian, posiblemente sean una minoría, pero lo cierto es que encucian muchos de ellos, y no está de más concienciar a todos de que la limpieza no es una deshonrra,","claim","andres.segura","2023-03-23 21:06:19"
"17","en el colegio de mi hijo hacen batallón de reciclaje, hacen grupos de trabajo semanales y conciencian al resto informando y vigilando que cumplen con las normas de limpieza del colegio, que tiene de malo eso.","premise","andres.segura","2023-03-23 21:06:19"
"18","Por otro lado los empleos públicos se deben ofrecer a todos los ciudadano","claim","andres.segura","2023-03-23 21:06:19"
"19","pero si saliera una oferta de empleo público para limpiar un colegio de la zona donde tu vivas y otro donde yo viva, entiendo que tu si estuvieras interesad@o la solicitarías en la zona que más cerca te pille y yo igual, por lo tanto que problema hay?.","premise","andres.segura","2023-03-23 21:06:19"
"20","Y por último no he visto nunca a un agente multando a nadier por dejar que su perro se cague en la calle y no recoja la caquita, cosa que podían empezar también a vigilar.","claim","andres.segura","2023-03-23 21:06:19"
"21","Yo creo que todo parte de un malentendido por no tener el video completo de todo lo que dijese la alcaldesa ese día, yo propongo que se use la web para aclarar lo sucedido sin llevarnos las manos a la cabeza, que cuelguen el video completo y así podamos opinar","claim","andres.segura","2023-03-23 21:06:19"
"22","No solo la gente que hace botellón ensucia mi facultad y otras facultades si no que los propios alumnos durante el día no son capaces de tirar sus desperdicios a la basura.","claim","andres.segura","2023-03-23 21:06:19"
"23","Pues nada de esto funciona.","claim","andres.segura","2023-03-23 21:06:19"
"24","Ni el por favor, ni el buen rollo ni nada de nada.","premise","andres.segura","2023-03-23 21:06:19"
"25","Los botelleros solo piensan en divertirse como sea, y les importa un comino si queda destrozado, sucio, o lo que sea.","premise","andres.segura","2023-03-23 21:06:19"
"26","A buen entendederas, pocas palabras bastan,","claim","andres.segura","2023-03-23 21:06:19"
"27","pero en esta propuesta veo muuuchas palabras.","premise","andres.segura","2023-03-23 21:06:19"
"28","la creación de un un banco de alimentos de gestión municipal y pública generaría un número de entorno a 500 empleos para la coordinación de la recogida, almacenamiento y entrega de comida a familias sin recursos.","claim","andres.segura","2023-03-23 21:06:19"
"29","Teniendo en cuenta que en Madrid, los bancos de alimentos independientes que funcionan cuentan con tan sólo 4 asalariados y 450 voluntarios,","premise","andres.segura","2023-03-23 21:06:19"
"30","Con respecto a la limpieza hay un problema bastante gordo.","claim","andres.segura","2023-03-23 21:06:19"
"31","Y es que la señora Botella y Gallardón hicieron contratos con las empresas actuales que superaban sus años de legislatura.","claim","andres.segura","2023-03-23 21:06:19"
"32","Empresas como la de Florentino Pérez amiguito de Aznar y gentuza explotadora de la misma calaña que recorta en sus empresas y repercute en el servicio que dan.","premise","andres.segura","2023-03-23 21:06:19"
"33","Con esto quiero decir que la problemática está en que prepararon la cama a sus amiguitos y ahora las culpas vienen para el que viene detrás.","premise","andres.segura","2023-03-23 21:06:19"
"34","Con Botella los parques estaban peor.","premise","andres.segura","2023-03-23 21:06:19"
"35","Quizá los del barrio Salamanca no, pero los demás estaban hechos una porquería.","premise","andres.segura","2023-03-23 21:06:19"
"36","Por otro lado los que hacen botellones deberían recoger los desperdicios y a demás no mear en vía pública o reventar botellas y demás actos vandálicos.","premise","andres.segura","2023-03-23 21:06:19"
"37","No multar por beber, sino multar por ese tipo de comportamientos.","premise","andres.segura","2023-03-23 21:06:19"
